0.0,0.0
7e-05,6.999999994283333e-05
0.00014,0.00013999999954266665
0.00020999999999999998,0.00020999999845649998
0.00028,0.00027999999634133334
0.00034999999999999994,0.00034999999285416665
0.00041999999999999996,0.00041999998765200006
0.00049,0.0004899999803918335
0.00056,0.0005599999707306671
0.0006299999999999999,0.0006299999583255008
0.0006999999999999999,0.0006999999428333346
0.00077,0.0007699999239111689
0.0008399999999999999,0.0008399999012160034
0.0009099999999999999,0.0009099998744048385
0.00098,0.0009799998431346741
0.00105,0.0010499998070625106
0.00112,0.0011199997658453479
0.0011899999999999999,0.0011899997191401864
0.0012599999999999998,0.0012599996666040262
0.0013299999999999998,0.0013299996078938677
0.0013999999999999998,0.0013999995426667113
0.00147,0.0014699994705795571
0.00154,0.0015399993912894054
0.0016099999999999999,0.0016099993044532566
0.0016799999999999999,0.0016799992097281113
0.0017499999999999998,0.00174999910677097
0.0018199999999999998,0.001819998995238833
0.0018899999999999998,0.0018899988747887006
0.00196,0.0019599987450775744
0.0020299999999999997,0.0020299986057624535
0.0021,0.00209999845650034
0.0021699999999999996,0.002169998296948234
0.00224,0.0022399981267631364
0.00231,0.0023099979456020483
0.0023799999999999997,0.0023799977531219693
0.00245,0.002449997548979902
0.0025199999999999997,0.0025199973328328467
0.00259,0.0025899971043378046
0.0026599999999999996,0.002659996863151776
0.00273,0.0027299966089317632
0.0027999999999999995,0.0027999963413347672
0.0028699999999999997,0.002869996060017789
0.00294,0.0029399957646378304
0.0030099999999999997,0.003009995454851892
0.00308,0.0030799951303169763
0.0031499999999999996,0.003149994790690084
0.0032199999999999998,0.003219994435628218
0.0032899999999999995,0.0032899940647883783
0.0033599999999999997,0.0033599936778275683
0.00343,0.0034299932744027897
0.0034999999999999996,0.0034999928541710433
0.00357,0.0035699924167893323
0.0036399999999999996,0.003639991961914658
0.0037099999999999998,0.003709991489204024
0.0037799999999999995,0.0037799909983144307
0.0038499999999999997,0.003849990488902882
0.00392,0.00391998996062638
0.00399,0.003989989413141927
0.004059999999999999,0.004059988846106526
0.00413,0.00412998825917718
